UsageClass,CheckoutType,MaterialType,CheckoutYear,CheckoutMonth,Checkouts,Title,ISBN,Creator,Subjects,Publisher,PublicationYear
Digital,OverDrive,EBOOK,2020,1,55,"Throne of Glass: Throne of Glass Series, Book 1",,Sarah J. Maas,"Fantasy, Young Adult Fiction, Young Adult Literature",Bloomsbury USA,2012
Digital,OverDrive,EBOOK,2020,1,4,"The Assassin and the Underworld: Throne of Glass Series, Book 0.4",,Sarah J. Maas,"Fantasy, Romance, Young Adult Fiction, Young Adult Literature",Bloomsbury USA,2013
Digital,OverDrive,AUDIOBOOK,2020,1,24,"A Court of Thorns and Roses: A Court of Thorns and Roses Series, Book 1 (unabridged) (Unabridged)",,Sarah J. Maas,"Fantasy, Folklore, Young Adult Fiction","Recorded Books, LLC",2018
Physical,Horizon,BOOK,2020,1,14,A court of mist and fury / Sarah J. Maas.,,"Maas, Sarah J.","Fairies Juvenile fiction, Imaginary places Juvenile fiction, Young adult fiction","Bloomsbury,",2016.
Digital,OverDrive,EBOOK,2020,1,12,"The Assassin's Blade: Throne of Glass Series, Books 0.1-0.5",,Sarah J. Maas,"Fantasy, Young Adult Fiction, Young Adult Literature",Bloomsbury USA,2014
Digital,OverDrive,EBOOK,2020,1,34,"Kingdom of Ash: Throne of Glass Series, Book 7",,Sarah J. Maas,"Fantasy, Young Adult Fiction, Young Adult Literature",Bloomsbury USA,2018
Physical,Horizon,BOOK,2020,1,2,Heir of fire / Sarah J. Maas.,,"Maas, Sarah J.","Assassins Juvenile fiction, Kings and rulers Juvenile fiction, Courts and courtiers Juvenile fiction, Fairies Juvenile fiction, Ability Juvenile fiction, Young adult fiction, Fantasy fiction","Bloomsbury,",2014.
Digital,OverDrive,EBOOK,2020,1,27,"A Court of Mist and Fury: A Court of Thorns and Roses Series, Book 2",,Sarah J. Maas,"Fantasy, Romance, Young Adult Fiction",Bloomsbury USA,2016
Physical,Horizon,BOOK,2020,1,10,Throne of glass / Sarah J. Maas.,,"Maas, Sarah J.","Assassins Juvenile fiction, Princes Juvenile fiction, Courts and courtiers Juvenile fiction, Prisoners Juvenile fiction, Fantasy","Bloomsbury,",2012.
Physical,Horizon,BOOK,2020,1,10,A court of thorns and roses / Sarah J. Maas.,,"Maas, Sarah J.","Fairies Juvenile fiction, Blessing and cursing Juvenile fiction, Captivity Juvenile fiction, Magic Juvenile fiction, Imaginary places Juvenile fiction, Tam Lin Legendary character Adaptations Juvenile fiction, Young adult fiction","Bloomsbury,",2015.
Digital,OverDrive,EBOOK,2020,1,29,"Crown of Midnight: Throne of Glass Series, Book 2",,Sarah J. Maas,"Fantasy, Young Adult Fiction, Young Adult Literature",Bloomsbury USA,2013
Physical,Horizon,BOOK,2020,1,11,A court of wings and ruin / Sarah J. Maas.,,"Maas, Sarah J.","Fairy tales, Women spies Fiction, Young adult fiction, Fantasy fiction, War fiction, Spy fiction","Bloomsbury Publishing USA,",2017.
Digital,OverDrive,EBOOK,2020,1,5,"The Assassin and the Pirate Lord: Throne of Glass Series, Book 0.1",,Sarah J. Maas,"Fantasy, Romance, Young Adult Fiction, Young Adult Literature",Bloomsbury USA,2013
Physical,Horizon,BOOK,2020,2,3,Catwoman : Soulstealer / Sarah J. Maas.,,"Maas, Sarah J.","Catwoman Fictitious character Juvenile fiction, Catwoman Fictitious character Fiction, Superheroes Juvenile fiction, Women superheroes Juvenile fiction, Comic strip characters Juvenile fiction, Catwoman Fictitious character Fiction, Criminals Fiction, Coming of age Fiction, Young adult fiction","Random House,",[2018]
Physical,Horizon,BOOK,2020,2,4,Catwoman : soulstealer / by Sarah J. Maas ; traducción de Noemí Risco.,,"Maas, Sarah J.","Catwoman Fictitious character Juvenile fiction, Harley Quinn Fictitious character Juvenile fiction, Poison Ivy Fictitious character Juvenile fiction, Man woman relationships Juvenile fiction, Friendship Juvenile fiction, Superheroes Juvenile fiction, Women superheroes Juvenile fiction, Comic strip characters Juvenile fiction, Spanish language materials, Action and adventure fiction, Bildungsromans","Randowm House Children's Book, una división de Penguin House LLC,",2018
Digital,OverDrive,EBOOK,2020,2,3,"The Assassin and the Underworld: Throne of Glass Series, Book 0.4",,Sarah J. Maas,"Fantasy, Romance, Young Adult Fiction, Young Adult Literature",Bloomsbury USA,2013
Digital,OverDrive,EBOOK,2020,2,24,"Tower of Dawn: Throne of Glass Series, Book 6",,Sarah J. Maas,"Fantasy, Young Adult Fiction, Young Adult Literature",Bloomsbury USA,2017
Physical,Horizon,BOOK,2020,2,4,Empire of storms / Sarah J. Maas.,,"Maas, Sarah J.","Queens Juvenile fiction, Assassins Juvenile fiction, Magic Juvenile fiction, Young adult fiction, Romance fiction, Fantasy fiction","Bloomsbury,",[2016]
Physical,Horizon,BOOK,2020,2,3,The assassin's blade : the Throne of glass novellas / Sarah J. Maas.,,"Maas, Sarah J.","Assassins Juvenile fiction, Fantasy","Bloomsbury,",2014.
Physical,Horizon,BOOK,2020,2,4,A court of mist and fury / Sarah J. Maas.,,"Maas, Sarah J.","Fairies Juvenile fiction, Imaginary places Juvenile fiction, Young adult fiction","Bloomsbury,",2016.
Physical,Horizon,BOOK,2020,2,6,Throne of glass / Sarah J. Maas.,,"Maas, Sarah J.","Assassins Juvenile fiction, Princes Juvenile fiction, Courts and courtiers Juvenile fiction, Prisoners Juvenile fiction, Fantasy","Bloomsbury,",2012.
Digital,OverDrive,EBOOK,2020,2,23,"Queen of Shadows: Throne of Glass Series, Book 4",,Sarah J. Maas,"Fantasy, Young Adult Fiction, Young Adult Literature",Bloomsbury USA,2015
Digital,OverDrive,EBOOK,2020,2,10,Catwoman: Soulstealer,,Sarah J. Maas,"Comic and Graphic Books, Young Adult Fiction, Young Adult Literature","Random House, Inc.",2018
Physical,Horizon,BOOK,2020,2,3,A court of frost and starlight / Sarah J. Maas.,,"Maas, Sarah J.","Imaginary wars and battles Juvenile fiction, Courts and courtiers Juvenile fiction, Fairies Juvenile fiction, Winter solstice Juvenile fiction, Fantasy fiction, Young adult fiction","Bloomsbury,",2018.
Digital,OverDrive,AUDIOBOOK,2020,2,12,"A Court of Wings and Ruin: A Court of Thorns and Roses Series, Book 3 (unabridged) (Unabridged)",,Sarah J. Maas,"Fantasy, Folklore, Young Adult Fiction","Recorded Books, LLC",2019
Digital,OverDrive,AUDIOBOOK,2020,2,24,"A Court of Thorns and Roses: A Court of Thorns and Roses Series, Book 1 (unabridged) (Unabridged)",,Sarah J. Maas,"Fantasy, Folklore, Young Adult Fiction","Recorded Books, LLC",2018
Physical,Horizon,BOOK,2020,2,6,Crown of midnight / Sarah J. Maas.,,"Maas, Sarah J.","Assassins Fiction, Kings and rulers Fiction, Courts and courtiers Fiction, Fantasy, Young adult fiction, Fantasy fiction","Bloomsbury,","2014, ©2013."
Digital,OverDrive,EBOOK,2020,2,4,"The Assassin and the Empire: Throne of Glass Series, Book 0.5",,Sarah J. Maas,"Fantasy, Romance, Young Adult Fiction, Young Adult Literature",Bloomsbury USA,2012
Digital,OverDrive,EBOOK,2020,2,33,"A Court of Frost and Starlight: A Court of Thorns and Roses Series, Book 3.1",,Sarah J. Maas,"Fantasy, Romance, Young Adult Fiction",Bloomsbury USA,2018
Physical,Horizon,BOOK,2020,2,3,Tower of dawn / Sarah J. Maas.,,"Maas, Sarah J.","Queens Juvenile fiction, Assassins Juvenile fiction, Magic Juvenile fiction, Fantasy, Kings queens rulers etc Fiction, Love Fiction, Romance fiction, Fantasy fiction, Fantasy fiction","Bloomsbury Children's Books,",2017.
Digital,OverDrive,EBOOK,2020,2,22,"Empire of Storms: Throne of Glass Series, Book 5",,Sarah J. Maas,"Fantasy, Young Adult Fiction, Young Adult Literature",Bloomsbury USA,2016
Physical,Horizon,SOUNDDISC,2020,2,1,Crown of midnight / Sarah J. Maas.,,"Maas, Sarah J.","Fantasy, Assassins Fiction, Kings queens rulers etc Fiction, Courts and courtiers Fiction, Love Fiction, Childrens audiobooks, Love stories, Young adult fiction","Brilliance Audio ; Distributed by Recorded Books,",[2014]
Digital,OverDrive,EBOOK,2020,2,24,"Kingdom of Ash: Throne of Glass Series, Book 7",,Sarah J. Maas,"Fantasy, Young Adult Fiction, Young Adult Literature",Bloomsbury USA,2018
Digital,OverDrive,EBOOK,2020,2,15,"Heir of Fire: Throne of Glass Series, Book 3",,Sarah J. Maas,"Fantasy, Young Adult Fiction, Young Adult Literature",Bloomsbury USA,2014
Digital,OverDrive,EBOOK,2020,2,3,"The Assassin and the Desert: Throne of Glass Series, Book 0.3",,Sarah J. Maas,"Fantasy, Romance, Young Adult Fiction, Young Adult Literature",Bloomsbury USA,2013
Physical,Horizon,BOOK,2020,2,2,"Una corte de hielo y estrellas / Sarah J. Maas ; traducción, Gastón Navarro y Mirta Rosenberg.",,"Maas, Sarah J.","Imaginary wars and battles Fiction, Courts and courtiers Fiction, Fairies Fiction, Winter solstice Fiction","Planeta,",2019.
Physical,Horizon,SOUNDDISC,2020,2,1,Heir of fire / Sarah J. Mass.,,"Maas, Sarah J.","Assassins Fiction, Identity Psychology Fiction, Audiobooks, Fantasy fiction, Young adult fiction","Brilliance Audio,",[2014]
Digital,OverDrive,EBOOK,2020,2,9,"The Assassin's Blade: Throne of Glass Series, Books 0.1-0.5",,Sarah J. Maas,"Fantasy, Young Adult Fiction, Young Adult Literature",Bloomsbury USA,2014
Digital,OverDrive,EBOOK,2020,2,28,"A Court of Wings and Ruin: A Court of Thorns and Roses Series, Book 3",,Sarah J. Maas,"Fantasy, Romance, Young Adult Fiction",Bloomsbury USA,2017
Physical,Horizon,BOOK,2020,2,3,Heir of fire / Sarah J. Maas.,,"Maas, Sarah J.","Assassins Juvenile fiction, Kings and rulers Juvenile fiction, Courts and courtiers Juvenile fiction, Fairies Juvenile fiction, Ability Juvenile fiction, Young adult fiction, Fantasy fiction","Bloomsbury,",2014.
Digital,OverDrive,EBOOK,2020,2,25,"A Court of Mist and Fury: A Court of Thorns and Roses Series, Book 2",,Sarah J. Maas,"Fantasy, Romance, Young Adult Fiction",Bloomsbury USA,2016
Digital,OverDrive,EBOOK,2020,2,3,"The Assassin and the Pirate Lord: Throne of Glass Series, Book 0.1",,Sarah J. Maas,"Fantasy, Romance, Young Adult Fiction, Young Adult Literature",Bloomsbury USA,2013
Physical,Horizon,BOOK,2020,2,1,Crown of midnight / Sarah J. Maas.,,"Maas, Sarah J.","Fantasy, Assassins Juvenile fiction, Kings queens rulers etc Fiction, Courts and courtiers Juvenile fiction, Love Fiction, Young adult fiction","Bloomsbury,",©2013.
Digital,OverDrive,EBOOK,2020,2,25,"Crown of Midnight: Throne of Glass Series, Book 2",,Sarah J. Maas,"Fantasy, Young Adult Fiction, Young Adult Literature",Bloomsbury USA,2013
Digital,OverDrive,AUDIOBOOK,2020,2,12,"A Court of Mist and Fury: A Court of Thorns and Roses Series, Book 2 (unabridged) (Unabridged)",,Sarah J. Maas,"Fantasy, Folklore, Young Adult Fiction","Recorded Books, LLC",2019
Physical,Horizon,BOOK,2020,2,9,A court of thorns and roses / Sarah J. Maas.,,"Maas, Sarah J.","Fairies Juvenile fiction, Blessing and cursing Juvenile fiction, Captivity Juvenile fiction, Magic Juvenile fiction, Imaginary places Juvenile fiction, Tam Lin Legendary character Adaptations Juvenile fiction, Young adult fiction","Bloomsbury,",2015.
Physical,Horizon,BOOK,2020,2,4,A court of wings and ruin / Sarah J. Maas.,,"Maas, Sarah J.","Fairy tales, Women spies Fiction, Young adult fiction, Fantasy fiction, War fiction, Spy fiction","Bloomsbury Publishing USA,",2017.
Physical,Horizon,BOOK,2020,2,8,Queen of shadows / Sarah J. Maas.,,"Maas, Sarah J.","Assassins Juvenile fiction, Identity Psychology Juvenile fiction, Fantasy fiction, Young adult fiction","Bloomsbury,",2015.
Digital,OverDrive,EBOOK,2020,2,48,"Throne of Glass: Throne of Glass Series, Book 1",,Sarah J. Maas,"Fantasy, Young Adult Fiction, Young Adult Literature",Bloomsbury USA,2012
Physical,Horizon,BOOK,2020,2,2,Kingdom of ash / Sarah J. Maas.,,"Maas, Sarah J.","Queens Fiction, Assassins Fiction, Magic Fiction, Imaginary places Fiction, Imaginary wars and battles Fiction, Young adult fiction, Fantasy fiction","Bloomsbury,",2018.
Digital,OverDrive,EBOOK,2020,2,48,"A Court of Thorns and Roses: A Court of Thorns and Roses Series, Book 1",,Sarah J. Maas,"Fantasy, Mythology, Romance, Young Adult Fiction",Bloomsbury USA,2015
Digital,OverDrive,EBOOK,2020,3,35,"A Court of Thorns and Roses: A Court of Thorns and Roses Series, Book 1",,Sarah J. Maas,"Fantasy, Mythology, Romance, Young Adult Fiction",Bloomsbury USA,2015
Digital,OverDrive,EBOOK,2020,3,58,"House of Earth and Blood: Crescent City Series, Book 1",,Sarah J. Maas,"Fantasy, Fiction, Romance",Bloomsbury USA,2020
Digital,OverDrive,EBOOK,2020,3,16,"Heir of Fire: Throne of Glass Series, Book 3",,Sarah J. Maas,"Fantasy, Young Adult Fiction, Young Adult Literature",Bloomsbury USA,2014
Physical,Horizon,BOOK,2020,3,5,A court of wings and ruin / Sarah J. Maas.,,"Maas, Sarah J.","Fairy tales, Women spies Fiction, Young adult fiction, Fantasy fiction, War fiction, Spy fiction","Bloomsbury Publishing USA,",2017.
Digital,OverDrive,EBOOK,2020,3,18,"Kingdom of Ash: Throne of Glass Series, Book 7",,Sarah J. Maas,"Fantasy, Young Adult Fiction, Young Adult Literature",Bloomsbury USA,2018
Digital,OverDrive,EBOOK,2020,3,44,"Throne of Glass: Throne of Glass Series, Book 1",,Sarah J. Maas,"Fantasy, Young Adult Fiction, Young Adult Literature",Bloomsbury USA,2012
Physical,Horizon,BOOK,2020,3,5,A court of mist and fury / Sarah J. Maas.,,"Maas, Sarah J.","Fairies Juvenile fiction, Imaginary places Juvenile fiction, Young adult fiction","Bloomsbury,",2016.
Physical,Horizon,BOOK,2020,3,4,Catwoman : Soulstealer / Sarah J. Maas.,,"Maas, Sarah J.","Catwoman Fictitious character Juvenile fiction, Catwoman Fictitious character Fiction, Superheroes Juvenile fiction, Women superheroes Juvenile fiction, Comic strip characters Juvenile fiction, Catwoman Fictitious character Fiction, Criminals Fiction, Coming of age Fiction, Young adult fiction","Random House,",[2018]
Digital,OverDrive,EBOOK,2020,3,13,"The Assassin's Blade: Throne of Glass Series, Books 0.1-0.5",,Sarah J. Maas,"Fantasy, Young Adult Fiction, Young Adult Literature",Bloomsbury USA,2014
Digital,OverDrive,EBOOK,2020,3,20,"Queen of Shadows: Throne of Glass Series, Book 4",,Sarah J. Maas,"Fantasy, Young Adult Fiction, Young Adult Literature",Bloomsbury USA,2015
Digital,OverDrive,EBOOK,2020,3,29,"Empire of Storms: Throne of Glass Series, Book 5",,Sarah J. Maas,"Fantasy, Young Adult Fiction, Young Adult Literature",Bloomsbury USA,2016
Digital,OverDrive,EBOOK,2020,3,30,"A Court of Wings and Ruin: A Court of Thorns and Roses Series, Book 3",,Sarah J. Maas,"Fantasy, Romance, Young Adult Fiction",Bloomsbury USA,2017
Digital,OverDrive,EBOOK,2020,3,4,"The Assassin and the Empire: Throne of Glass Series, Book 0.5",,Sarah J. Maas,"Fantasy, Romance, Young Adult Fiction, Young Adult Literature",Bloomsbury USA,2012
Digital,OverDrive,EBOOK,2020,3,3,"The Assassin and the Desert: Throne of Glass Series, Book 0.3",,Sarah J. Maas,"Fantasy, Romance, Young Adult Fiction, Young Adult Literature",Bloomsbury USA,2013
Physical,Horizon,BOOK,2020,3,4,Crown of midnight / Sarah J. Maas.,,"Maas, Sarah J.","Assassins Fiction, Kings and rulers Fiction, Courts and courtiers Fiction, Fantasy, Young adult fiction, Fantasy fiction","Bloomsbury,","2014, ©2013."
Digital,OverDrive,AUDIOBOOK,2020,3,6,"A Court of Wings and Ruin: A Court of Thorns and Roses Series, Book 3 (unabridged) (Unabridged)",,Sarah J. Maas,"Fantasy, Folklore, Young Adult Fiction","Recorded Books, LLC",2019
Physical,Horizon,BOOK,2020,3,2,Empire of storms / Sarah J. Maas.,,"Maas, Sarah J.","Queens Juvenile fiction, Assassins Juvenile fiction, Magic Juvenile fiction, Young adult fiction, Romance fiction, Fantasy fiction","Bloomsbury,",[2016]
Physical,Horizon,BOOK,2020,3,4,Kingdom of ash / Sarah J. Maas.,,"Maas, Sarah J.","Queens Fiction, Assassins Fiction, Magic Fiction, Imaginary places Fiction, Imaginary wars and battles Fiction, Young adult fiction, Fantasy fiction","Bloomsbury,",2018.
Digital,OverDrive,EBOOK,2020,3,25,"A Court of Mist and Fury: A Court of Thorns and Roses Series, Book 2",,Sarah J. Maas,"Fantasy, Romance, Young Adult Fiction",Bloomsbury USA,2016
Physical,Horizon,BOOK,2020,3,1,The assassin's blade : the Throne of glass novellas / Sarah J. Maas.,,"Maas, Sarah J.","Assassins Juvenile fiction, Fantasy","Bloomsbury,",2014.
Digital,OverDrive,AUDIOBOOK,2020,3,10,"A Court of Mist and Fury: A Court of Thorns and Roses Series, Book 2 (unabridged) (Unabridged)",,Sarah J. Maas,"Fantasy, Folklore, Young Adult Fiction","Recorded Books, LLC",2019
Physical,Horizon,BOOK,2020,3,5,Queen of shadows / Sarah J. Maas.,,"Maas, Sarah J.","Assassins Juvenile fiction, Identity Psychology Juvenile fiction, Fantasy fiction, Young adult fiction","Bloomsbury,",2015.
Physical,Horizon,BOOK,2020,3,6,A court of thorns and roses / Sarah J. Maas.,,"Maas, Sarah J.","Fairies Juvenile fiction, Blessing and cursing Juvenile fiction, Captivity Juvenile fiction, Magic Juvenile fiction, Imaginary places Juvenile fiction, Tam Lin Legendary character Adaptations Juvenile fiction, Young adult fiction","Bloomsbury,",2015.
Digital,OverDrive,EBOOK,2020,3,35,"A Court of Frost and Starlight: A Court of Thorns and Roses Series, Book 3.1",,Sarah J. Maas,"Fantasy, Romance, Young Adult Fiction",Bloomsbury USA,2018
Digital,OverDrive,EBOOK,2020,3,27,"Tower of Dawn: Throne of Glass Series, Book 6",,Sarah J. Maas,"Fantasy, Young Adult Fiction, Young Adult Literature",Bloomsbury USA,2017
Digital,OverDrive,EBOOK,2020,3,4,"The Assassin and the Pirate Lord: Throne of Glass Series, Book 0.1",,Sarah J. Maas,"Fantasy, Romance, Young Adult Fiction, Young Adult Literature",Bloomsbury USA,2013
Physical,Horizon,BOOK,2020,3,4,Throne of glass / Sarah J. Maas.,,"Maas, Sarah J.","Assassins Juvenile fiction, Princes Juvenile fiction, Courts and courtiers Juvenile fiction, Prisoners Juvenile fiction, Fantasy","Bloomsbury,",2012.
Physical,Horizon,BOOK,2020,3,1,Tower of dawn / Sarah J. Maas.,,"Maas, Sarah J.","Queens Juvenile fiction, Assassins Juvenile fiction, Magic Juvenile fiction, Fantasy, Kings queens rulers etc Fiction, Love Fiction, Romance fiction, Fantasy fiction, Fantasy fiction","Bloomsbury Children's Books,",2017.
Digital,OverDrive,AUDIOBOOK,2020,3,19,"A Court of Thorns and Roses: A Court of Thorns and Roses Series, Book 1 (unabridged) (Unabridged)",,Sarah J. Maas,"Fantasy, Folklore, Young Adult Fiction","Recorded Books, LLC",2018
Physical,Horizon,BOOK,2020,3,6,A court of frost and starlight / Sarah J. Maas.,,"Maas, Sarah J.","Imaginary wars and battles Juvenile fiction, Courts and courtiers Juvenile fiction, Fairies Juvenile fiction, Winter solstice Juvenile fiction, Fantasy fiction, Young adult fiction","Bloomsbury,",2018.
Digital,OverDrive,EBOOK,2020,3,3,"The Assassin and the Underworld: Throne of Glass Series, Book 0.4",,Sarah J. Maas,"Fantasy, Romance, Young Adult Fiction, Young Adult Literature",Bloomsbury USA,2013
Digital,OverDrive,EBOOK,2020,3,24,"Crown of Midnight: Throne of Glass Series, Book 2",,Sarah J. Maas,"Fantasy, Young Adult Fiction, Young Adult Literature",Bloomsbury USA,2013
Digital,OverDrive,EBOOK,2020,3,9,Catwoman: Soulstealer,,Sarah J. Maas,"Young Adult Fiction, Young Adult Literature","Random House, Inc.",2018
Digital,OverDrive,EBOOK,2020,4,1,Una corte de hielo y estrellas,,Sarah J. Maas,"Fantasy, Young Adult Fiction","Editorial Planeta, S.A.U.",2019
Digital,OverDrive,EBOOK,2020,4,49,"Throne of Glass: Throne of Glass Series, Book 1",,Sarah J. Maas,"Fantasy, Young Adult Fiction, Young Adult Literature",Bloomsbury USA,2012
Digital,OverDrive,EBOOK,2020,4,3,"The Assassin and the Underworld: Throne of Glass Series, Book 0.4",,Sarah J. Maas,"Fantasy, Romance, Young Adult Fiction, Young Adult Literature",Bloomsbury USA,2013
Digital,OverDrive,AUDIOBOOK,2020,4,14,"A Court of Mist and Fury: A Court of Thorns and Roses Series, Book 2 (unabridged) (Unabridged)",,Sarah J. Maas,"Fantasy, Folklore, Young Adult Fiction","Recorded Books, LLC",2019
Digital,OverDrive,EBOOK,2020,4,25,"Queen of Shadows: Throne of Glass Series, Book 4",,Sarah J. Maas,"Fantasy, Young Adult Fiction, Young Adult Literature",Bloomsbury USA,2015
Digital,OverDrive,EBOOK,2020,4,25,"Kingdom of Ash: Throne of Glass Series, Book 7",,Sarah J. Maas,"Fantasy, Young Adult Fiction, Young Adult Literature",Bloomsbury USA,2018
Digital,OverDrive,EBOOK,2020,4,82,"House of Earth and Blood: Crescent City Series, Book 1",,Sarah J. Maas,"Fantasy, Fiction, Romance",Bloomsbury USA,2020
Digital,OverDrive,EBOOK,2020,4,35,"A Court of Frost and Starlight: A Court of Thorns and Roses Series, Book 3.1",,Sarah J. Maas,"Fantasy, Romance, Young Adult Fiction",Bloomsbury USA,2018
Digital,OverDrive,EBOOK,2020,4,7,"The Assassin's Blade: Throne of Glass Series, Books 0.1-0.5",,Sarah J. Maas,"Fantasy, Young Adult Fiction, Young Adult Literature",Bloomsbury USA,2014
Digital,OverDrive,EBOOK,2020,4,44,"A Court of Thorns and Roses: A Court of Thorns and Roses Series, Book 1",,Sarah J. Maas,"Fantasy, Mythology, Romance, Young Adult Fiction",Bloomsbury USA,2015
Digital,OverDrive,EBOOK,2020,4,4,"The Assassin and the Empire: Throne of Glass Series, Book 0.5",,Sarah J. Maas,"Fantasy, Romance, Young Adult Fiction, Young Adult Literature",Bloomsbury USA,2012
Digital,OverDrive,EBOOK,2020,4,12,"Heir of Fire: Throne of Glass Series, Book 3",,Sarah J. Maas,"Fantasy, Young Adult Fiction, Young Adult Literature",Bloomsbury USA,2014
Digital,OverDrive,EBOOK,2020,4,24,"Crown of Midnight: Throne of Glass Series, Book 2",,Sarah J. Maas,"Fantasy, Young Adult Fiction, Young Adult Literature",Bloomsbury USA,2013
Digital,OverDrive,EBOOK,2020,4,4,"The Assassin and the Desert: Throne of Glass Series, Book 0.3",,Sarah J. Maas,"Fantasy, Romance, Young Adult Fiction, Young Adult Literature",Bloomsbury USA,2013
Digital,OverDrive,EBOOK,2020,4,12,Catwoman: Soulstealer,,Sarah J. Maas,"Young Adult Fiction, Young Adult Literature","Random House, Inc.",2018
Digital,OverDrive,EBOOK,2020,4,24,"Tower of Dawn: Throne of Glass Series, Book 6",,Sarah J. Maas,"Fantasy, Young Adult Fiction, Young Adult Literature",Bloomsbury USA,2017
Digital,OverDrive,AUDIOBOOK,2020,4,19,"A Court of Thorns and Roses: A Court of Thorns and Roses Series, Book 1 (unabridged) (Unabridged)",,Sarah J. Maas,"Fantasy, Folklore, Young Adult Fiction","Recorded Books, LLC",2018
Digital,OverDrive,EBOOK,2020,4,22,"A Court of Wings and Ruin: A Court of Thorns and Roses Series, Book 3",,Sarah J. Maas,"Fantasy, Romance, Young Adult Fiction",Bloomsbury USA,2017
Digital,OverDrive,EBOOK,2020,4,21,"A Court of Mist and Fury: A Court of Thorns and Roses Series, Book 2",,Sarah J. Maas,"Fantasy, Romance, Young Adult Fiction",Bloomsbury USA,2016
Digital,OverDrive,EBOOK,2020,4,29,"Empire of Storms: Throne of Glass Series, Book 5",,Sarah J. Maas,"Fantasy, Young Adult Fiction, Young Adult Literature",Bloomsbury USA,2016
Digital,OverDrive,EBOOK,2020,4,2,"The Assassin and the Pirate Lord: Throne of Glass Series, Book 0.1",,Sarah J. Maas,"Fantasy, Romance, Young Adult Fiction, Young Adult Literature",Bloomsbury USA,2013
Digital,OverDrive,AUDIOBOOK,2020,4,11,"A Court of Wings and Ruin: A Court of Thorns and Roses Series, Book 3 (unabridged) (Unabridged)",,Sarah J. Maas,"Fantasy, Folklore, Young Adult Fiction","Recorded Books, LLC",2019
Digital,OverDrive,EBOOK,2020,5,8,Catwoman: Soulstealer,,Sarah J. Maas,"Young Adult Fiction, Young Adult Literature","Random House, Inc.",2018
Digital,OverDrive,AUDIOBOOK,2020,5,10,"A Court of Wings and Ruin: A Court of Thorns and Roses Series, Book 3 (unabridged) (Unabridged)",,Sarah J. Maas,"Fantasy, Folklore, Young Adult Fiction","Recorded Books, LLC",2019
Digital,OverDrive,EBOOK,2020,5,19,"A Court of Mist and Fury: A Court of Thorns and Roses Series, Book 2",,Sarah J. Maas,"Fantasy, Romance, Young Adult Fiction",Bloomsbury USA,2016
Digital,OverDrive,EBOOK,2020,5,27,"Kingdom of Ash: Throne of Glass Series, Book 7",,Sarah J. Maas,"Fantasy, Young Adult Fiction, Young Adult Literature",Bloomsbury USA,2018
Digital,OverDrive,EBOOK,2020,5,54,"Throne of Glass: Throne of Glass Series, Book 1",,Sarah J. Maas,"Fantasy, Young Adult Fiction, Young Adult Literature",Bloomsbury USA,2012
Digital,OverDrive,EBOOK,2020,5,14,"The Assassin's Blade: Throne of Glass Series, Books 0.1-0.5",,Sarah J. Maas,"Fantasy, Young Adult Fiction, Young Adult Literature",Bloomsbury USA,2014
Digital,OverDrive,EBOOK,2020,5,29,"Empire of Storms: Throne of Glass Series, Book 5",,Sarah J. Maas,"Fantasy, Young Adult Fiction, Young Adult Literature",Bloomsbury USA,2016
Digital,OverDrive,EBOOK,2020,5,28,"Tower of Dawn: Throne of Glass Series, Book 6",,Sarah J. Maas,"Fantasy, Young Adult Fiction, Young Adult Literature",Bloomsbury USA,2017
Digital,OverDrive,EBOOK,2020,5,23,"Heir of Fire: Throne of Glass Series, Book 3",,Sarah J. Maas,"Fantasy, Young Adult Fiction, Young Adult Literature",Bloomsbury USA,2014
Digital,OverDrive,EBOOK,2020,5,4,"The Assassin and the Desert: Throne of Glass Series, Book 0.3",,Sarah J. Maas,"Fantasy, Romance, Young Adult Fiction, Young Adult Literature",Bloomsbury USA,2013
Digital,OverDrive,EBOOK,2020,5,4,"The Assassin and the Underworld: Throne of Glass Series, Book 0.4",,Sarah J. Maas,"Fantasy, Romance, Young Adult Fiction, Young Adult Literature",Bloomsbury USA,2013
Digital,OverDrive,EBOOK,2020,5,31,"A Court of Frost and Starlight: A Court of Thorns and Roses Series, Book 3.1",,Sarah J. Maas,"Fantasy, Romance, Young Adult Fiction",Bloomsbury USA,2018
Digital,OverDrive,EBOOK,2020,5,2,"The Assassin and the Empire: Throne of Glass Series, Book 0.5",,Sarah J. Maas,"Fantasy, Romance, Young Adult Fiction, Young Adult Literature",Bloomsbury USA,2012
Digital,OverDrive,EBOOK,2020,5,47,"A Court of Thorns and Roses: A Court of Thorns and Roses Series, Book 1",,Sarah J. Maas,"Fantasy, Mythology, Romance, Young Adult Fiction",Bloomsbury USA,2015
Digital,OverDrive,EBOOK,2020,5,9,"The Assassin and the Pirate Lord: Throne of Glass Series, Book 0.1",,Sarah J. Maas,"Fantasy, Romance, Young Adult Fiction, Young Adult Literature",Bloomsbury USA,2013
Digital,OverDrive,AUDIOBOOK,2020,5,19,"A Court of Thorns and Roses: A Court of Thorns and Roses Series, Book 1 (unabridged) (Unabridged)",,Sarah J. Maas,"Fantasy, Folklore, Young Adult Fiction","Recorded Books, LLC",2018
